Ar,Lan,Krets_id,Jaktmarksareal,Baver,Dovhjort,Falthare,Gravling,Kaja,Kricka,Notskrika,Radjur,Rodrav,Vildsvin
2011,4,448,8931,0,0,2,12,0,0,0,43,4,25
2011,4,448,2000,3,2,6,12,48,0,0,14,8,23
2011,4,448,800,0,0,1,1,0,0,0,8,1,10
2011,4,448,675,0,2,2,0,0,0,0,1,12,7
2011,4,448,400,0,1,0,0,0,0,0,10,2,6
2011,4,448,600,0,0,0,2,0,0,0,0,0,5
2011,4,448,815,0,0,0,0,0,0,0,9,10,4
2011,4,448,1787,0,0,0,2,0,0,0,2,1,4
2011,4,448,370,0,1,0,3,0,0,0,0,0,3
2011,4,448,589,0,0,0,0,0,0,0,1,1,3
2011,4,448,686,0,0,0,2,0,0,0,6,2,3
2011,4,448,754,0,0,0,2,0,0,0,0,2,3
2011,4,448,363,0,0,1,7,0,0,5,3,0,2
2011,4,448,516,0,0,1,1,0,0,2,2,0,2
2011,4,448,550,0,0,0,0,28,0,0,4,2,2
2011,4,448,450,0,2,0,1,0,0,0,2,2,1
2011,4,448,511,0,0,0,0,0,0,0,0,4,1
2011,4,448,51,0,0,0,1,0,0,0,0,1,0
2011,4,448,170,0,0,0,2,0,0,2,2,4,0
2011,4,448,200,0,0,0,0,0,0,0,0,0,0
2011,4,448,366,0,0,0,0,0,0,0,3,0,0
2011,4,448,385,0,0,0,1,0,0,0,1,0,0
2011,4,448,549,0,0,0,0,0,0,0,2,0,0
2011,4,448,696,0,0,0,0,0,0,0,10,2,0
2011,4,449,9700,11,88,21,46,110,21,1,57,89,367
2011,4,449,7030,0,51,0,22,40,0,0,22,34,151
2011,4,449,6032,0,45,8,17,237,0,0,42,37,137
2011,4,449,10462,0,6,17,34,87,2,8,45,25,104
2011,4,449,980,0,30,3,4,10,0,0,4,7,35
2011,4,449,743,0,12,0,0,0,0,0,0,2,15
2011,4,449,964,0,3,0,0,0,0,0,2,7,10
2011,4,449,1410,0,43,0,0,0,0,2,3,4,9
2011,4,449,360,0,0,0,3,0,0,0,6,12,7
2011,4,449,700,0,0,0,0,0,0,0,4,0,6
2011,4,449,200,0,8,0,0,0,0,0,0,0,5
2011,4,449,208,0,15,0,0,0,0,0,0,0,5
2011,4,449,435,0,1,2,0,0,0,0,1,3,5
2011,4,449,650,0,29,0,2,8,0,0,5,3,3
2011,4,449,116,0,1,0,0,0,0,0,3,0,0
2011,4,449,210,0,7,0,0,0,0,0,2,3,0
2011,4,450,1756,4,39,0,4,11,12,1,2,22,61
2011,4,450,2020,0,10,0,1,0,0,0,7,7,32
2011,4,450,1900,0,42,0,0,44,0,0,14,18,21
2011,4,450,264,0,24,0,0,0,0,0,4,4,12
2011,4,450,700,0,100,0,0,35,0,0,1,6,9
2011,4,450,730,0,40,0,0,0,0,0,0,2,8
2011,4,450,1211,0,7,1,5,0,0,0,14,3,8
2011,4,450,203,0,3,0,0,0,0,0,1,0,5
2011,4,450,328,0,6,0,1,0,0,0,3,1,4
2011,4,450,360,0,18,0,0,0,0,0,1,1,4
2011,4,450,90,0,3,0,0,0,0,0,1,0,3
2011,4,450,159,0,10,0,0,0,0,0,0,1,3
2011,4,450,259,0,7,1,0,5,0,0,0,0,3
2011,4,450,445,0,29,0,1,0,0,0,4,0,3
2011,4,450,507,0,21,1,7,0,0,0,2,0,3
2011,4,450,58,0,2,0,2,0,0,0,1,0,2
2011,4,450,90,0,0,0,1,0,0,0,0,1,2
2011,4,450,114,0,6,0,0,0,0,0,5,2,2
2011,4,450,165,0,11,0,1,0,0,0,0,6,2
2011,4,450,245,1,25,0,3,5,0,0,0,4,2
2011,4,450,278,0,1,0,1,0,0,0,5,1,2
2011,4,450,284,0,10,1,0,0,0,0,1,0,2
2011,4,450,391,0,17,0,0,0,0,0,3,0,2
2011,4,450,622,0,8,1,3,0,0,0,0,5,2
2011,4,450,56,0,2,2,2,0,0,7,1,2,1
2011,4,450,75,0,1,0,0,2,0,0,0,2,1
2011,4,450,200,0,9,0,0,0,0,0,3,2,1
2011,4,450,580,0,11,0,0,0,0,0,3,1,1
2011,4,450,20,0,4,0,0,0,0,0,2,0,0
2011,4,450,115,0,12,0,0,0,0,0,0,0,0
2011,4,450,336,0,2,0,0,0,0,0,3,0,0
2011,4,450,450,0,24,0,1,0,0,0,3,2,0
2011,4,450,550,0,0,0,0,0,0,0,0,0,0
2011,4,453,4542,0,144,3,16,0,0,0,19,38,33
2011,4,453,5500,20,121,1,15,24,0,0,27,32,29
2011,4,453,850,0,34,0,4,6,0,0,5,2,10
2011,4,453,839,0,15,3,5,5,0,0,7,12,7
2011,4,453,1300,0,28,0,0,0,0,0,0,7,7
2011,4,453,780,0,14,0,0,0,0,0,10,6,6
2011,4,453,120,3,1,0,0,0,0,2,2,3,4
2011,4,453,300,0,8,0,0,0,0,0,4,0,4
2011,4,453,1200,0,26,0,1,0,0,0,10,2,3
2011,4,453,240,0,2,0,5,0,0,2,1,0,2
2011,4,453,295,0,4,2,1,0,0,0,2,4,2
2011,4,453,700,0,7,0,0,0,0,0,5,1,2
2011,4,453,55,0,1,0,0,0,0,0,0,0,1
2011,4,453,860,0,8,0,1,0,0,0,2,7,1
2011,4,453,47,0,1,0,0,0,0,0,0,0,0
2011,4,453,100,0,1,0,0,0,0,0,0,0,0
2011,4,453,195,0,2,0,0,0,0,0,1,0,0
2011,4,453,254,0,11,0,2,0,0,0,0,1,0
2011,4,453,10032,0,34,0,7,0,0,0,3,1,0
2011,4,454,10838,2,20,5,4,0,0,0,33,19,35
2011,4,454,2850,2,67,0,6,0,0,0,26,8,32
2011,4,454,1520,0,1,0,4,13,0,0,9,17,29
2011,4,454,650,0,0,1,2,0,0,0,4,8,8
2011,4,454,312,0,0,0,0,0,0,0,2,5,6
2011,4,454,427,0,0,5,3,5,0,10,1,2,4
2011,4,454,498,0,1,0,2,0,0,0,6,8,4
2011,4,454,726,0,0,0,0,0,0,0,3,3,3
2011,4,454,900,0,5,2,0,0,0,0,6,2,1
2011,4,454,934,0,0,3,4,0,0,0,5,1,1
2011,4,454,39,0,0,0,0,0,0,0,2,0,0
2011,4,454,78,0,0,0,0,0,0,0,3,0,0
2011,4,454,120,0,0,0,0,0,0,0,3,0,0
2011,4,454,122,1,1,0,0,0,0,0,1,1,0
2011,4,454,283,0,2,2,2,0,0,0,3,4,0
2011,4,454,286,0,2,0,0,0,0,0,0,0,0
2011,4,454,428,0,0,1,1,0,0,0,2,1,0
2011,4,454,472,0,0,0,0,0,0,0,2,0,0
2011,4,454,616,0,0,0,1,3,0,0,4,5,0
2011,4,454,959,0,0,0,0,0,0,0,0,0,0
2011,4,455,4664,0,1,6,19,0,0,0,20,69,44
2011,4,455,1982,1,0,1,6,0,0,0,7,9,8
2011,4,455,65,0,0,0,3,0,0,0,1,7,7
2011,4,455,956,0,0,0,0,0,0,0,9,2,7
2011,4,455,393,0,0,2,0,0,0,0,9,8,5
2011,4,455,509,0,0,0,1,0,0,0,5,0,5
2011,4,455,50,0,0,0,0,0,0,0,0,2,3
2011,4,455,425,0,0,0,2,0,0,0,3,1,3
2011,4,455,1379,1,0,1,1,0,0,0,11,5,3
2011,4,455,1987,2,0,0,2,25,0,0,7,2,3
2011,4,455,598,0,0,0,5,0,0,0,3,6,2
2011,4,455,600,0,0,0,0,0,0,0,2,0,2
2011,4,455,110,0,0,0,0,0,0,0,0,0,1
2011,4,455,246,0,0,0,0,0,0,0,1,0,1
2011,4,455,80,0,0,0,0,2,0,2,1,2,0
2011,4,455,175,0,0,0,0,0,0,0,1,0,0
2011,4,455,303,0,5,0,0,0,0,0,1,0,0
2011,4,455,340,0,0,0,0,0,0,0,1,2,0
2011,4,456,200,0,0,0,0,0,0,0,0,0,35
2011,4,456,5900,4,0,13,9,0,0,0,19,18,22
2011,4,456,1075,0,0,0,4,0,0,0,2,3,18
2011,4,456,696,0,1,5,7,0,0,0,1,5,13
2011,4,456,580,0,4,4,12,4,0,0,12,11,12
2011,4,456,872,2,0,0,5,0,0,0,5,5,10
2011,4,456,330,0,1,1,3,0,0,0,5,2,8
2011,4,456,416,0,0,0,0,0,0,0,2,0,8
2011,4,456,425,0,0,0,0,0,0,0,6,1,8
2011,4,456,643,0,0,0,1,0,0,0,5,3,8
2011,4,456,852,0,12,0,12,0,0,0,2,7,8
2011,4,456,2516,3,0,0,0,0,0,0,4,1,8
2011,4,456,257,0,2,0,1,0,0,0,1,3,7
2011,4,456,455,0,0,0,0,0,0,0,4,0,7
2011,4,456,600,0,0,0,0,0,0,0,2,3,7
2011,4,456,127,0,1,0,1,4,0,0,4,3,6
2011,4,456,1025,0,8,0,7,0,0,5,5,7,6
2011,4,456,1400,2,0,2,6,0,0,0,4,3,6
2011,4,456,129,0,0,2,0,0,0,0,8,4,5
2011,4,456,530,0,0,0,6,0,0,0,7,2,5
2011,4,456,1200,0,0,4,4,0,0,1,4,1,5
2011,4,456,534,0,3,0,12,0,0,4,2,2,4
2011,4,456,716,0,0,1,6,0,0,0,0,0,4
2011,4,456,820,0,0,6,1,0,0,0,1,3,4
2011,4,456,1100,0,0,1,8,0,0,1,7,12,4
2011,4,456,1150,0,0,0,0,6,0,0,2,1,4
2011,4,456,100,0,0,0,2,0,0,0,0,1,3
2011,4,456,206,0,0,0,1,3,0,0,4,4,3
2011,4,456,420,0,0,0,3,0,0,1,2,3,3
2011,4,456,750,0,0,0,0,0,0,0,0,0,3
2011,4,456,780,0,0,0,2,0,0,0,1,1,3
2011,4,456,1066,0,0,0,1,0,0,0,9,1,3
2011,4,456,2300,0,0,3,1,0,1,0,13,3,3
2011,4,456,392,0,0,0,1,2,0,5,4,1,2
2011,4,456,460,0,0,1,0,0,0,0,5,1,2
2011,4,456,522,1,0,0,2,0,0,0,4,6,2
2011,4,456,900,0,0,0,2,0,0,0,8,4,2
2011,4,456,151,0,0,0,1,0,0,0,1,2,1
2011,4,456,409,0,0,0,0,0,0,0,9,6,1
2011,4,456,652,0,0,0,0,0,0,0,2,0,1
2011,4,456,22,0,0,0,0,0,0,0,0,0,0
2011,4,456,27,0,0,0,0,0,0,0,0,0,0
2011,4,456,76,0,4,0,1,0,0,0,2,0,0
2011,4,456,104,0,0,2,0,0,0,0,0,0,0
2011,4,456,216,0,0,0,0,0,0,0,2,1,0
2011,4,456,220,0,0,2,0,0,0,0,3,0,0
2011,4,456,250,0,0,0,0,0,0,0,1,2,0
2011,4,456,460,0,2,2,0,10,0,0,4,1,0
2011,4,456,520,0,0,6,0,0,0,0,15,4,0
2011,4,456,570,0,0,0,0,0,0,0,2,0,0
2011,4,456,688,1,0,1,0,0,0,0,3,0,0
2011,4,456,1100,0,0,0,0,0,0,0,7,1,0
2011,4,758,8401,0,64,11,55,76,0,0,65,54,216
2011,4,758,6000,7,7,3,24,23,0,8,40,35,124
2011,4,758,1950,0,6,2,0,0,0,0,4,3,16
2011,4,758,1811,0,0,0,0,0,0,0,0,0,11
2011,4,758,263,0,4,0,0,0,0,0,3,9,9
2011,4,758,400,0,0,0,1,0,0,0,10,5,7
2011,4,758,217,0,14,0,0,0,0,0,2,4,5
2011,4,758,453,0,4,1,0,0,0,0,0,1,5
2011,4,758,67,0,0,0,2,1,0,14,3,0,3
2011,4,758,323,0,0,4,0,0,0,0,6,1,3
2011,4,758,729,0,1,0,0,0,0,0,2,0,3
2011,4,758,188,0,0,0,0,0,0,0,1,0,2
2011,4,758,460,0,15,0,0,0,0,0,0,3,1
2011,4,758,62,0,0,0,0,0,0,0,0,0,0
2011,4,758,76,0,0,0,0,0,0,0,0,0,0
2011,4,758,136,0,0,0,0,0,0,0,1,0,0
2011,4,758,346,0,2,0,0,0,0,0,0,5,0
2011,4,758,370,1,2,0,0,0,0,0,4,5,0
2011,4,758,482,0,6,0,7,0,0,0,3,1,0
2011,4,759,2040,0,0,0,9,0,0,0,4,12,27
2011,4,759,736,1,4,4,0,0,0,0,14,7,15
2011,4,759,88,0,0,1,0,0,0,0,1,1,8
2011,4,759,900,0,0,0,0,0,0,0,3,4,8
2011,4,759,74,0,0,0,0,0,0,0,0,0,6
2011,4,759,528,0,0,0,0,0,0,0,3,0,6
2011,4,759,128,0,0,0,0,0,0,0,2,0,5
2011,4,759,1150,0,15,0,0,0,0,0,4,2,5
2011,4,759,50,0,0,0,0,0,0,0,0,0,4
2011,4,759,248,0,0,0,0,0,0,0,5,4,3
2011,4,759,460,0,1,0,0,2,0,0,1,1,3
2011,4,759,1003,0,1,0,3,0,0,0,5,1,3
2011,4,759,63,0,0,0,0,1,0,0,0,1,2
2011,4,759,76,0,1,0,9,0,0,19,2,11,2
2011,4,759,778,0,0,0,0,0,0,0,1,0,2
2011,4,759,211,0,0,1,0,0,0,0,0,1,1
2011,4,759,60,0,0,0,0,0,0,0,0,0,0
2011,4,759,167,0,0,0,0,0,0,0,0,0,0
2011,4,759,172,0,1,0,0,0,0,0,1,3,0
2011,4,759,550,0,1,0,0,0,0,0,6,0,0
2012,4,448,696,0,2,4,4,0,0,0,3,9,43
2012,4,448,680,0,1,1,3,0,0,0,4,5,9
2012,4,448,652,0,19,0,5,0,0,0,18,10,8
2012,4,448,750,0,0,0,1,0,0,0,11,0,8
2012,4,448,484,0,2,0,0,0,0,0,8,0,5
2012,4,448,54,0,0,0,0,0,0,0,1,1,3
2012,4,448,480,0,1,0,2,0,0,0,2,1,3
2012,4,448,3000,0,2,10,3,0,0,0,23,10,3
2012,4,448,1787,0,0,0,0,0,0,0,4,0,2
2012,4,448,516,0,0,3,0,0,0,0,1,0,1
2012,4,448,516,0,0,0,0,0,0,0,1,6,1
2012,4,448,549,0,0,0,3,0,0,0,6,2,1
2012,4,448,162,0,0,0,0,0,0,0,1,1,0
2012,4,449,9597,3,78,11,14,117,39,4,66,62,331
2012,4,449,8370,0,68,5,15,295,0,0,56,29,181
2012,4,449,7030,4,82,6,13,40,0,0,31,31,144
2012,4,449,920,0,8,0,0,0,0,0,5,2,27
2012,4,449,470,0,0,3,2,0,0,0,3,4,25
2012,4,449,743,0,10,0,0,0,0,0,2,1,25
2012,4,449,143,0,1,1,0,0,0,0,0,0,15
2012,4,449,635,0,0,0,0,0,0,0,10,3,15
2012,4,449,208,0,17,0,0,0,0,0,0,1,9
2012,4,449,265,0,0,0,2,79,0,0,2,4,4
2012,4,449,445,0,0,0,0,0,0,0,0,0,4
2012,4,449,650,0,55,1,0,12,0,1,5,5,4
2012,4,449,250,0,1,4,4,93,0,0,3,3,3
2012,4,449,630,0,5,0,0,0,0,0,1,0,3
2012,4,449,265,0,0,2,0,87,0,0,5,2,2
2012,4,449,310,0,24,1,0,0,0,0,0,0,1
2012,4,449,116,0,0,0,0,0,0,0,2,0,0
2012,4,449,128,0,0,0,0,0,0,0,0,0,0
2012,4,450,2100,0,20,0,3,0,1,0,13,12,40
2012,4,450,1500,0,164,0,3,0,0,0,4,21,34
2012,4,450,284,0,1,0,2,22,0,0,1,1,24
2012,4,450,259,0,12,0,0,0,0,0,0,0,23
2012,4,450,700,0,0,0,3,0,0,0,3,0,22
2012,4,450,815,0,115,0,12,0,18,0,0,16,18
2012,4,450,1760,0,39,0,8,21,0,0,5,13,18
2012,4,450,1200,0,9,1,4,0,0,0,13,3,15
2012,4,450,56,0,13,0,0,0,0,0,11,2,14
2012,4,450,650,0,15,3,0,0,0,0,2,2,14
2012,4,450,400,0,5,1,2,0,0,0,5,1,11
2012,4,450,540,0,62,5,2,4,0,0,6,2,11
2012,4,450,200,0,7,0,0,0,0,0,4,0,9
2012,4,450,270,0,19,2,0,0,1,0,0,4,9
2012,4,450,633,0,51,0,1,0,0,0,3,0,8
2012,4,450,100,0,4,0,0,0,0,0,3,0,6
2012,4,450,650,0,0,1,2,0,0,0,0,0,6
2012,4,450,58,0,2,0,3,0,0,0,1,1,5
2012,4,450,560,0,68,0,0,0,0,0,4,1,5
2012,4,450,90,0,3,0,0,0,0,0,0,0,4
2012,4,450,328,0,3,1,1,0,0,0,2,1,4
2012,4,450,330,0,48,0,0,0,0,0,1,0,4
2012,4,450,670,0,42,0,0,0,0,0,0,1,4
2012,4,450,115,0,11,0,0,0,0,0,0,0,3
2012,4,450,240,0,4,0,0,0,0,0,1,0,3
2012,4,450,320,0,2,0,0,0,0,0,5,0,3
2012,4,450,365,0,22,0,2,15,0,0,2,3,3
2012,4,450,620,0,1,0,2,0,0,0,3,3,3
2012,4,450,159,0,14,0,1,0,0,0,0,2,2
2012,4,450,284,0,8,2,0,0,0,0,0,0,2
2012,4,450,20,0,13,0,1,0,0,0,4,0,1
2012,4,450,148,0,5,0,0,0,0,0,1,0,1
2012,4,450,160,0,6,0,0,0,0,0,1,0,1
2012,4,450,425,0,20,0,1,0,0,0,6,2,1
2012,4,450,507,1,37,0,5,0,0,0,1,2,1
2012,4,450,10,0,0,0,0,0,0,0,1,0,0
2012,4,450,33,0,0,0,4,8,0,0,2,3,0
2012,4,450,36,0,0,0,0,0,0,0,0,0,0
2012,4,450,41,0,0,0,0,0,0,0,0,0,0
2012,4,450,50,0,6,0,0,0,0,0,0,0,0
2012,4,450,75,0,1,0,0,1,0,5,3,1,0
2012,4,450,80,0,3,0,0,0,0,0,0,0,0
2012,4,450,86,0,1,0,0,0,0,0,0,0,0
2012,4,450,739,0,41,0,0,0,0,0,0,2,0
2012,4,453,10042,14,307,20,51,44,1,16,46,51,109
2012,4,453,5000,5,262,2,11,0,5,3,20,43,89
2012,4,453,960,0,6,0,8,0,0,0,14,22,22
2012,4,453,850,0,11,0,0,0,0,0,7,0,8
2012,4,453,151,0,27,0,6,6,0,0,0,1,6
2012,4,453,198,0,7,0,0,0,0,0,2,0,6
2012,4,453,151,0,27,0,0,5,0,0,0,2,5
2012,4,453,451,0,14,0,0,200,0,0,1,5,5
2012,4,453,120,0,2,0,0,0,0,3,0,0,4
2012,4,453,1250,1,54,1,3,0,0,0,1,3,2
2012,4,453,266,0,4,0,0,0,0,0,2,1,1
2012,4,453,55,0,0,0,0,0,0,0,0,0,0
2012,4,453,55,0,0,0,0,0,0,0,0,0,0
2012,4,453,254,0,16,0,1,0,0,0,0,1,0
2012,4,453,615,0,0,0,0,0,0,0,0,0,0
2012,4,453,770,0,0,0,0,0,0,0,0,0,0
2012,4,453,860,0,10,0,4,0,0,0,1,2,0
2012,4,453,13737,0,0,0,0,0,0,0,0,0,0
2012,4,454,10838,4,20,9,18,0,0,0,61,28,62
2012,4,454,396,0,3,0,3,0,0,0,7,8,38
2012,4,454,1770,4,6,0,3,0,0,0,12,6,37
2012,4,454,1970,0,3,0,7,0,10,0,6,4,24
2012,4,454,579,0,5,1,0,0,0,0,12,7,14
2012,4,454,830,0,3,0,3,0,0,0,6,13,12
2012,4,454,1300,2,1,0,3,0,0,0,1,1,12
2012,4,454,432,0,2,0,0,0,0,0,2,0,10
2012,4,454,990,4,0,3,2,0,0,0,3,1,10
2012,4,454,900,0,2,2,0,0,0,0,3,0,6
2012,4,454,102,0,1,0,2,0,0,0,2,3,5
2012,4,454,140,0,0,0,0,0,0,0,0,3,5
2012,4,454,342,0,0,0,0,0,0,0,1,1,5
2012,4,454,1067,3,7,4,2,0,0,0,6,2,5
2012,4,454,785,0,0,0,0,0,0,0,1,0,4
2012,4,454,150,0,0,0,0,0,0,0,1,1,3
2012,4,454,331,0,1,0,2,0,0,0,3,0,3
2012,4,454,534,0,0,0,1,0,0,0,3,1,3
2012,4,454,635,0,0,1,2,1,0,0,6,4,3
2012,4,454,121,0,1,0,0,0,0,0,3,0,2
2012,4,454,400,0,7,0,0,0,0,0,5,4,1
2012,4,454,616,0,0,0,0,6,0,0,0,0,1
2012,4,454,333,0,2,0,0,0,0,0,6,1,0
2012,4,454,806,0,0,0,0,0,0,0,2,0,0
2012,4,455,4664,3,8,4,12,0,0,0,22,56,63
2012,4,455,666,1,2,0,1,7,0,0,1,14,11
2012,4,455,755,0,0,3,9,0,0,0,3,4,10
2012,4,455,840,0,0,0,0,0,0,0,7,9,9
2012,4,455,1379,0,0,0,1,0,0,0,7,3,8
2012,4,455,650,0,3,0,1,0,0,0,5,2,7
2012,4,455,243,0,3,0,0,0,0,0,0,1,6
2012,4,455,425,0,0,0,1,0,0,0,2,0,6
2012,4,455,1982,1,0,4,2,0,0,0,10,7,6
2012,4,455,650,0,0,0,0,0,0,0,0,0,5
2012,4,455,594,0,0,0,0,0,0,0,5,0,2
2012,4,455,451,1,7,0,6,5,0,0,20,8,1
2012,4,455,100,0,0,0,0,0,0,0,2,0,0
2012,4,455,136,0,0,0,0,0,0,0,0,0,0
2012,4,455,152,0,0,1,0,0,0,0,4,1,0
2012,4,455,175,0,0,1,0,0,0,0,0,0,0
2012,4,455,198,0,0,0,0,0,0,0,1,0,0
2012,4,455,340,0,0,0,0,0,0,0,4,3,0
2012,4,455,430,0,1,0,0,0,0,0,0,0,0
2012,4,455,430,0,0,0,0,0,0,0,7,0,0
2012,4,456,1400,1,13,20,41,140,22,10,15,32,251
2012,4,456,782,2,0,0,5,0,0,0,6,5,23
2012,4,456,1280,0,0,1,4,0,0,5,2,4,22
2012,4,456,2516,1,0,0,1,0,0,0,16,0,21
2012,4,456,5940,5,0,5,6,0,0,0,17,4,19
2012,4,456,780,0,4,0,6,0,0,0,1,0,18
2012,4,456,1850,0,0,0,0,0,0,0,1,0,17
2012,4,456,540,0,1,2,2,0,0,0,9,6,15
2012,4,456,640,0,6,0,6,0,0,0,1,2,12
2012,4,456,673,0,0,0,0,0,0,0,2,0,11
2012,4,456,590,1,5,2,20,0,0,0,20,8,10
2012,4,456,1140,0,0,0,11,0,0,2,11,0,9
2012,4,456,115,0,0,0,1,4,0,0,4,2,8
2012,4,456,1090,0,0,1,0,0,0,0,16,2,8
2012,4,456,50,0,0,0,0,0,0,0,2,2,7
2012,4,456,350,0,0,0,0,0,0,0,0,0,6
2012,4,456,355,0,0,0,2,0,0,0,6,1,6
2012,4,456,427,0,1,0,4,5,0,7,0,1,6
2012,4,456,495,0,0,0,0,0,0,0,7,3,6
2012,4,456,120,0,0,0,0,0,0,0,0,0,5
2012,4,456,520,0,0,0,1,0,0,0,0,0,5
2012,4,456,535,0,0,0,0,0,0,0,4,0,5
2012,4,456,22,0,0,0,0,0,0,0,3,0,4
2012,4,456,409,0,0,0,0,0,0,0,8,7,4
2012,4,456,454,0,0,0,0,2,0,0,2,2,4
2012,4,456,638,0,10,2,0,0,0,9,0,0,4
2012,4,456,750,0,0,0,0,0,0,0,5,2,4
2012,4,456,40,0,0,0,3,0,0,0,1,1,3
2012,4,456,330,0,0,0,3,0,0,0,3,0,3
2012,4,456,402,0,0,0,0,0,0,0,7,1,3
2012,4,456,480,0,5,2,0,2,0,0,2,0,3
2012,4,456,1240,0,0,1,0,0,0,0,4,0,3
2012,4,456,246,0,0,0,0,0,0,0,0,0,2
2012,4,456,260,0,0,0,0,0,0,0,1,0,2
2012,4,456,300,0,2,0,5,0,0,0,2,0,2
2012,4,456,540,0,0,0,0,0,0,0,4,1,2
2012,4,456,585,0,0,0,0,0,0,0,3,0,2
2012,4,456,606,0,2,0,0,0,0,0,7,5,2
2012,4,456,75,0,5,4,0,0,0,0,2,1,1
2012,4,456,600,0,0,0,0,0,0,0,0,0,1
2012,4,456,220,0,0,0,0,0,0,0,7,0,0
2012,4,456,500,0,0,0,0,0,0,0,10,1,0
2012,4,456,2000,0,0,0,0,0,0,0,24,4,0
2012,4,456,2400,0,0,0,0,0,0,0,0,0,0
2012,4,758,6100,4,12,2,20,34,0,2,68,30,150
2012,4,758,1947,1,5,2,3,0,0,1,10,1,25
2012,4,758,2000,3,2,5,11,43,0,0,7,2,16
2012,4,758,1075,0,0,0,2,0,0,0,2,3,15
2012,4,758,850,0,20,0,5,0,0,0,1,2,13
2012,4,758,912,0,0,0,4,0,0,0,9,7,12
2012,4,758,700,0,2,4,9,0,0,0,0,2,11
2012,4,758,270,0,0,0,0,0,0,0,12,0,9
2012,4,758,380,0,6,4,0,3,0,0,3,0,5
2012,4,758,453,0,0,0,0,0,0,0,1,0,5
2012,4,758,115,0,0,0,0,0,0,0,2,0,4
2012,4,758,240,0,19,0,0,0,0,0,3,0,4
2012,4,758,323,0,0,3,0,0,0,0,0,2,4
2012,4,758,450,0,34,0,0,0,0,0,1,0,4
2012,4,758,612,0,0,0,1,0,0,0,0,0,3
2012,4,758,110,0,0,0,0,0,0,0,4,1,2
2012,4,758,188,0,0,0,0,0,0,0,0,0,1
2012,4,758,272,0,1,0,0,0,0,0,1,0,1
2012,4,758,684,1,0,0,0,0,0,0,0,0,1
2012,4,758,995,0,0,0,0,0,0,0,0,0,1
2012,4,758,63,0,0,0,0,0,0,0,0,0,0
2012,4,758,482,0,0,0,6,0,0,0,3,1,0
2012,4,759,8932,0,14,0,0,0,0,0,17,0,183
2012,4,759,21000,17,322,12,41,200,20,10,53,37,156
2012,4,759,2040,0,4,0,10,0,0,0,2,19,46
2012,4,759,100,0,2,1,0,0,0,0,3,1,14
2012,4,759,100,0,2,1,0,0,0,0,4,1,9
2012,4,759,400,0,1,0,0,0,0,0,16,0,9
2012,4,759,50,0,0,0,0,0,0,0,1,0,5
2012,4,759,1150,0,17,0,0,0,0,0,7,1,5
2012,4,759,235,0,0,0,0,0,0,0,5,6,4
2012,4,759,1003,0,0,0,0,0,0,0,5,6,3
2012,4,759,76,0,2,0,1,0,0,12,1,12,1
2012,4,759,312,0,5,0,0,0,0,0,5,2,1
2012,4,759,500,0,1,0,0,0,0,0,7,1,1
2012,4,759,778,0,0,0,0,0,0,0,0,1,1
2012,4,759,60,0,0,0,0,0,0,0,2,0,0
2012,4,759,60,0,0,0,0,0,0,0,2,0,0
2012,4,759,114,0,0,0,0,0,0,0,0,0,0
2012,4,759,115,0,0,0,0,0,0,0,0,0,0
2012,4,759,127,0,0,0,0,0,0,0,0,0,0
2012,4,759,136,0,0,0,0,0,0,0,0,0,0
2012,4,759,170,0,0,0,0,0,0,0,0,0,0
2012,4,759,172,0,1,0,0,0,0,0,2,0,0
2012,4,759,191,0,1,0,0,0,0,0,0,0,0
2012,4,759,287,0,0,0,0,0,0,0,0,0,0
2012,4,759,383,0,0,0,0,0,0,0,0,0,0
2012,4,759,427,0,0,0,0,0,0,0,0,0,0
2012,4,759,450,0,0,0,0,0,0,0,0,0,0
2012,4,759,615,0,0,0,0,0,0,0,0,0,0
2012,4,759,900,0,0,1,0,0,0,0,3,0,0
2012,4,759,918,0,0,0,0,0,0,0,0,0,0
2012,4,759,1020,0,0,0,0,0,0,0,0,0,0
2012,4,759,1462,0,0,0,0,0,0,0,0,0,0
2012,4,759,1762,0,0,0,0,0,0,0,0,0,0
2013,4,448,990,0,3,0,8,0,0,2,13,6,30
2013,4,448,2000,6,3,1,7,48,0,0,19,7,15
2013,4,448,674,0,0,3,9,0,0,0,7,2,10
2013,4,448,820,0,0,0,7,2,0,0,9,10,9
2013,4,448,363,0,1,0,2,0,0,0,2,0,6
2013,4,448,756,0,0,0,0,0,0,0,1,0,5
2013,4,448,370,0,1,0,1,0,0,0,0,1,4
2013,4,448,480,0,0,0,2,0,0,0,1,1,4
2013,4,448,727,0,5,0,1,0,0,0,1,6,4
2013,4,448,54,0,0,0,2,0,0,5,4,2,2
2013,4,448,516,0,1,1,0,0,0,2,0,0,2
2013,4,448,589,0,1,0,0,0,0,0,2,0,2
2013,4,448,450,0,1,0,9,0,0,0,2,1,1
2013,4,448,549,0,0,0,1,0,0,0,2,1,1
2013,4,448,758,0,0,0,0,0,0,0,4,0,1
2013,4,448,15,0,1,0,0,0,0,0,0,0,0
2013,4,448,129,0,1,0,0,0,0,0,2,0,0
2013,4,448,400,0,0,0,0,0,0,0,1,1,0
2013,4,448,515,0,0,0,2,0,0,0,0,1,0
2013,4,448,750,0,0,0,0,0,0,0,0,0,0
